,Match Number,Stadium,Date,Time,Home Team,Away Team,Innings,Batting Team,Over,Runs,Bowler,Batsmen,Commentary,Result
5029,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,16.1,2,Avesh Khan , Sikandar Raza,"THE DIVE SAVES RAZA! Short of good length ball, pitching outside off stump, Sikandar Raza plays a defensive shot on back foot, calls for the second run and puts in a full-fledged dive to get back in time",Punjab Kings Won by 2 Wickets
5030,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,15.6,6,Mark Wood , Shahrukh Khan,"SHAHRUKH KHAN STARTS WITH A BANG ! Good length ball, pitching outside off stump, Shahrukh Khan thumps this down the ground for a maximum",Punjab Kings Won by 2 Wickets
5031,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,15.5,W,Mark Wood , Jitesh Sharma,"FANTASTIC CATCH FROM KL RAHUL, AND 38 MORE RUNS ARE NEEDED IN 25 BALLS! WICKET Jitesh Sharma c K L Rahul b Mark Wood (Punjab Kings 122 Runs for 6 wickets). Good length ball, pitching outside off stump, Jitesh Sharma drives this aerially and KL Rahul takes a diving catch to his left at mid-off",Punjab Kings Won by 2 Wickets
5032,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,15.4,1,Mark Wood , Sikandar Raza,"FIRST HALF-CENTURY IN THE IPL FOR RAZA! CAN HE TAKE HIS TEAM TO VICTORY HERE? Short length ball, pitching outside off stump, Sikandar Raza plays an aggressive pull shot on the back foot for a single",Punjab Kings Won by 2 Wickets
5033,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,15.4,1 WD,Mark Wood , Sikandar Raza,"Short length ball, pitching outside off stump, GREAT USE OF DRS TO GET THE WIDE DECISION! Sikandar Raza offers no shot, and the ball goes way above his head to be called a wide",Punjab Kings Won by 2 Wickets
5034,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,15.3,4,Mark Wood , Sikandar Raza,"RAZA IS PLAYING WITH THE FIELD HERE! Short of good length ball, pitching outside off stump, Sikandar Raza swivels and places this in the gap on the legside between deep square leg and deep fine leg for four. 40 MORE RUNS NEEDED FROM 27 BALLS! ",Punjab Kings Won by 2 Wickets
5035,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,15.2,1,Mark Wood , Jitesh Sharma,"Short of good length ball, pitching outside off stump, Jitesh Sharma plays an aggressive pull shot on the back foot for a single",Punjab Kings Won by 2 Wickets
5036,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,15.1,0,Mark Wood , Jitesh Sharma,"Good length ball, pitching outside off stump, Jitesh Sharma plays a defensive forward push, no run",Punjab Kings Won by 2 Wickets
5037,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,14.6,2,Ravi Bishnoi , Sikandar Raza,"Good length ball, pitching on off stump, Sikandar Raza plays a slog sweep for 2 runs. PUNJAB KINGS NEED 45 RUNS FROM THE LAST 5 OVERS!",Punjab Kings Won by 2 Wickets
5038,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,14.5,0,Ravi Bishnoi , Sikandar Raza,"Good length ball, pitching outside off stump, Sikandar Raza plays a forward defensive shot, no run",Punjab Kings Won by 2 Wickets
5039,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,14.4,1,Ravi Bishnoi , Jitesh Sharma,"Good length ball, pitching on off stump, Jitesh Sharma plays an aggressive pull shot on the back foot for a single",Punjab Kings Won by 2 Wickets
5040,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,14.3,W,Ravi Bishnoi , Sam Curran,"BISHNOI HAS THE LAST LAUGH! WICKET Sam Curran c Krunal Pandya b Ravi Bishnoi (Punjab Kings 112 Runs for 5 wickets). Good length ball, pitching outside off stump, Sam Curran looks to loft this over covers again but hits it straighter and finds Krunal Pandya in the deep",Punjab Kings Won by 2 Wickets
5041,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,14.2,4,Ravi Bishnoi , Sam Curran,"SAM CURRAN GETS HIS FIRST BOUNDARY! Short of good length ball, pitching on off stump, Sam Curran plays an aggressive lofted cover drive on the front foot for 4 runs",Punjab Kings Won by 2 Wickets
5042,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,14.1,0,Ravi Bishnoi comes into the attack with Sam Curran on strike, Sam Curran,"Good length ball, pitching on off stump, Sam Curran plays an aggressive cover drive on the back foot and is beaten",Punjab Kings Won by 2 Wickets
5043,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,13.6,1,Krishnappa Gowtham , Sam Curran,"Short of good length ball, pitching outside off stump, Sam Curran plays an aggressive pull shot on the back foot for a single",Punjab Kings Won by 2 Wickets
5044,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,13.5,1,Krishnappa Gowtham , Sikandar Raza,"Good length ball, pitching outside off stump, Sikandar Raza plays a defensive back foot push for a single",Punjab Kings Won by 2 Wickets
5045,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,13.4,1,Krishnappa Gowtham , Sam Curran,"Full length ball, pitching on off stump, Sam Curran plays an aggressive on drive on the front foot for a single",Punjab Kings Won by 2 Wickets
5046,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,13.3,1,Krishnappa Gowtham , Sikandar Raza,"Good length ball, pitching outside off stump, Sikandar Raza plays a defensive back foot push for a single",Punjab Kings Won by 2 Wickets
5047,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,13.3,1 WD,Krishnappa Gowtham , Sikandar Raza,"Good length ball, pitching on middle stump, Sikandar Raza offers no shot, 1 wide(s) gets added to the extras",Punjab Kings Won by 2 Wickets
5048,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,13.2,0,Krishnappa Gowtham , Sikandar Raza,"Good length ball, pitching on off stump, Sikandar Raza plays a defensive forward push, no run",Punjab Kings Won by 2 Wickets
5049,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,13.1,4,Krishnappa Gowtham , Sikandar Raza,"RAZA IS DEALING IN BOUNDARIES HERE! Good length ball, pitching on off stump, Sikandar Raza scoops this over short fine leg to start the over with a boundary",Punjab Kings Won by 2 Wickets
5050,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,12.6,0,Krunal Pandya , Sam Curran,"Good length ball, pitching on off stump, Sam Curran plays a defensive forward push, no run",Punjab Kings Won by 2 Wickets
5051,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,12.5,1,Krunal Pandya , Sikandar Raza,"Good length ball, pitching on off stump, Sikandar Raza uncomfortably plays a defensive back foot push for a single",Punjab Kings Won by 2 Wickets
5052,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,12.4,4,Krunal Pandya , Sikandar Raza,"THIRD CONSECUTIVE BOUNDARY FOR RAZA AND PUNJAB! Short of good length ball, pitching outside off stump, Sikandar Raza plays another pull and this time gets it between deep mid-wicket and long-on for a boundary",Punjab Kings Won by 2 Wickets
5053,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,12.3,6,Krunal Pandya , Sikandar Raza,"SIMILAR SHOT, SIMILAR ATTEMPT IN THE DEEP BUT A SIMILAR RESULT! Short of good length ball, pitching outside off stump, Sikandar Raza pulls again and just gets it over Yudhvir Charak at deep mid-wicket for consecutive maximums",Punjab Kings Won by 2 Wickets
5054,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,12.2,6,Krunal Pandya , Sikandar Raza,"RAZA PULLS THIS FOR A MAXIMUM! Short of good length ball, pitching on off stump, Sikandar Raza rocks back and muscles the pull to deep mid-wicket for a maximum",Punjab Kings Won by 2 Wickets
5055,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,12.1,0,Krunal Pandya , Sikandar Raza,"Full length ball, pitching on leg stump, Sikandar Raza plays an aggressive lofted on drive on the front foot and is beaten",Punjab Kings Won by 2 Wickets
5056,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,11.6,1,Krishnappa Gowtham , Sikandar Raza,"Short of good length ball, pitching outside off stump, Sikandar Raza plays an aggressive pull shot on the back foot for a single",Punjab Kings Won by 2 Wickets
5057,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,11.5,0,Krishnappa Gowtham , Sikandar Raza,"Good length ball, pitching outside off stump, Sikandar Raza uncomfortably leg glances it, no run",Punjab Kings Won by 2 Wickets
5058,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,11.4,0,Krishnappa Gowtham , Sikandar Raza,"Good length ball, pitching outside off stump, Sikandar Raza plays an aggressive lofted cover drive on the front foot and is beaten",Punjab Kings Won by 2 Wickets
5059,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,11.3,6,Krishnappa Gowtham , Sikandar Raza,"DOWN THE GROUND FOR A MAXIMUM! Good length ball, pitching outside off stump, Sikandar Raza steps down to the pitch of the ball and smokes this down the ground for a maximum",Punjab Kings Won by 2 Wickets
5060,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,11.2,0,Krishnappa Gowtham , Sikandar Raza,"Good length ball, pitching outside off stump, Sikandar Raza steps down and plays a defensive shot, no run",Punjab Kings Won by 2 Wickets
5061,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,11.1,0,Krishnappa Gowtham , Sikandar Raza,"Good length ball, pitching outside off stump, Sikandar Raza plays a defensive back foot push, no run",Punjab Kings Won by 2 Wickets
5062,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,10.6,W,Krunal Pandya , Harpreet Bhatia,"KRUNAL GETS HIS FIRST WICKET OF THE NIGHT! WICKET Harpreet Bhatia c Prerak Mankad b Krunal Pandya (Punjab Kings 75 Runs for 4 wickets). Full length ball, pitching on leg stump, Harpreet Bhatia sweeps this straight to the deep square leg fielder, who takes a safe catch",Punjab Kings Won by 2 Wickets
5063,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,10.5,1,Krunal Pandya , Sikandar Raza,"Good length ball, pitching on off stump, Sikandar Raza uncomfortably plays an aggressive lofted cover drive on the front foot for a single",Punjab Kings Won by 2 Wickets
5064,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,10.4,1,Krunal Pandya , Harpreet Bhatia,"Good length ball, pitching on middle stump, Harpreet Bhatia plays a reverse sweep for a single",Punjab Kings Won by 2 Wickets
5065,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,10.3,0,Krunal Pandya , Harpreet Bhatia,"Good length ball, pitching on leg stump, Harpreet Bhatia steps down and plays an aggressive on drive, straight to the fielder",Punjab Kings Won by 2 Wickets
5066,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,10.2,4,Krunal Pandya , Harpreet Bhatia,"A BOUNDARY AFTER 10 BALLS FOR PUNJAB! Short of good length ball, pitching on off stump, Harpreet Bhatia makes room and lofts this over covers towards the shorter boundary for four",Punjab Kings Won by 2 Wickets
5067,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,10.1,1,Krunal Pandya , Sikandar Raza,"Full length ball, pitching on middle stump, Sikandar Raza plays an aggressive off drive on the front foot for a single",Punjab Kings Won by 2 Wickets
5068,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,9.6,0,Krishnappa Gowtham , Harpreet Bhatia,"Good length ball, pitching outside off stump, Harpreet Bhatia plays a forward defensive shot and is beaten",Punjab Kings Won by 2 Wickets
5069,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,9.5,1,Krishnappa Gowtham , Sikandar Raza,"Good length ball, pitching on off stump, Sikandar Raza plays an aggressive off drive on the back foot for a single",Punjab Kings Won by 2 Wickets
5070,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,9.4,2,Krishnappa Gowtham , Sikandar Raza,"Good length ball, pitching outside off stump, Sikandar Raza plays a defensive back foot push for 2 runs",Punjab Kings Won by 2 Wickets
5071,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,9.3,1,Krishnappa Gowtham , Harpreet Bhatia,"Good length ball, pitching on off stump, Harpreet Bhatia steps down and plays an aggressive lofted off drive for a single",Punjab Kings Won by 2 Wickets
5072,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,9.2,3,Krishnappa Gowtham , Sikandar Raza,"Good length ball, pitching outside off stump, Sikandar Raza steps down and plays an aggressive on drive for 3 runs",Punjab Kings Won by 2 Wickets
5073,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,9.1,0,Krishnappa Gowtham , Sikandar Raza,"Good length ball, pitching outside off stump, Sikandar Raza plays a defensive forward push, no run",Punjab Kings Won by 2 Wickets
5074,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,8.6,2,Krunal Pandya , Harpreet Bhatia,"Good length ball, pitching on leg stump, Harpreet Bhatia plays a defensive forward push for 2 runs. TIME FOR STRATEGIC TIMEOUT!",Punjab Kings Won by 2 Wickets
5075,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,8.5,0,Krunal Pandya , Harpreet Bhatia,"Good length ball, pitching on off stump, Harpreet Bhatia uncomfortably steps down and plays an aggressive on drive, no run",Punjab Kings Won by 2 Wickets
5076,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,8.4,4,Krunal Pandya , Harpreet Bhatia,"GREAT PLACEMENT FROM BHATIA! Good length ball, pitching on off stump, Harpreet Bhatia dabs this past the short third man fielder for four",Punjab Kings Won by 2 Wickets
5077,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,8.3,1,Krunal Pandya , Sikandar Raza,"Full length ball, pitching on leg stump, Sikandar Raza plays an aggressive on drive on the front foot for a single",Punjab Kings Won by 2 Wickets
5078,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,8.2,0,Krunal Pandya , Sikandar Raza,"Good length ball, pitching on leg stump, Sikandar Raza plays a defensive shot on back foot, no run",Punjab Kings Won by 2 Wickets
5079,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,8.1,1,Krunal Pandya , Harpreet Bhatia,"Full length ball, pitching on off stump, Harpreet Bhatia plays an aggressive off drive on the front foot for a single",Punjab Kings Won by 2 Wickets
5080,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,7.6,0,Mark Wood , Sikandar Raza,"Good length ball, pitching on leg stump, Sikandar Raza plays a defensive back foot push, no run",Punjab Kings Won by 2 Wickets
5081,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,7.5,0,Mark Wood , Sikandar Raza,"Good length ball, pitching outside off stump, Sikandar Raza plays a defensive forward push, no run",Punjab Kings Won by 2 Wickets
5082,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,7.4,2,Mark Wood , Sikandar Raza,"Short of good length ball, pitching outside off stump, Sikandar Raza plays an aggressive pull shot on the back foot for 2 runs",Punjab Kings Won by 2 Wickets
5083,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,7.3,1,Mark Wood , Harpreet Bhatia,"Short of good length ball, pitching outside off stump, Harpreet Bhatia plays a defensive back foot push for a single",Punjab Kings Won by 2 Wickets
5084,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,7.2,1,Mark Wood , Sikandar Raza,"Good length ball, pitching outside off stump, Sikandar Raza uncomfortably plays a defensive shot on back foot for a single",Punjab Kings Won by 2 Wickets
5085,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,7.1,1,Mark Wood , Harpreet Bhatia,"Short of good length ball, pitching outside off stump, Harpreet Bhatia glides it for a single",Punjab Kings Won by 2 Wickets
5086,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,6.6,1,Avesh Khan , Harpreet Bhatia,"Short of good length ball, pitching outside off stump, Harpreet Bhatia plays an aggressive pull shot on the back foot for a single",Punjab Kings Won by 2 Wickets
5087,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,6.5,1,Avesh Khan , Sikandar Raza,"Good length ball, pitching outside off stump, Sikandar Raza plays a defensive forward push for a single",Punjab Kings Won by 2 Wickets
5088,MATCH 21,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",15 APR 2023,7:30 PM IST,LSG,PBKS,2,PBKS Innings,6.4,0,Avesh Khan , Sikandar Raza,"Short of good length ball, pitching outside off stump, Sikandar Raza plays a defensive shot on back foot, no run",Punjab Kings Won by 2 Wickets
